Wavelength [nm],Solar spectral irradiance [W/m\sp2\ep/nm]
570.1,1.82563062
570.15,1.81062188
570.2,1.80850882
570.25,1.81273868
570.3,1.81984451
570.35,1.82504451
570.4,1.82217062
570.45,1.81124429
570.5,1.80100095
570.55,1.80088881
570.6,1.81098483
570.65,1.82241779
570.7,1.81710013
570.75,1.80685179
570.8,1.780453
570.85,1.75834823
570.9,1.73834179
570.95,1.72850272
571,1.72709803
571.05,1.71829375
571.1,1.71093362
571.15,1.70552543
571.2,1.71026517
571.25,1.72343613
571.3,1.74093815
571.35,1.76292771
571.4,1.77552511
571.45,1.78673262
571.5,1.79420067
571.55,1.81063655
571.6,1.8349913
571.65,1.84812655
571.7,1.85313365
571.75,1.84767653
571.8,1.84325573
571.85,1.8431803
571.9,1.84875129
571.95,1.85285738
572,1.8564434
572.05,1.85287637
572.1,1.84857377
572.15,1.84850612
572.2,1.85765868
572.25,1.86876608
572.3,1.8786845
572.35,1.88209489
572.4,1.88243859
572.45,1.88460962
572.5,1.8891987
572.55,1.89326632
572.6,1.89573211
572.65,1.89579333
572.7,1.89562181
572.75,1.89596997
572.8,1.8959226
572.85,1.89609971
572.9,1.89656517
572.95,1.89669467
573,1.89259919
573.05,1.88287895
573.1,1.87534976
573.15,1.8700171
573.2,1.87112937
573.25,1.8713064
573.3,1.87182133
573.35,1.87251086
573.4,1.87284035
573.45,1.87228285
573.5,1.86976636
573.55,1.86952477
573.6,1.87282076
573.65,1.88018261
573.7,1.88613098
573.75,1.88639771
573.8,1.88278806
573.85,1.87602722
573.9,1.87167311
573.95,1.86794651
574,1.86517223
574.05,1.86254089
574.1,1.86200796
574.15,1.86134863
574.2,1.86146128
574.25,1.86189832
574.3,1.86404146
574.35,1.87031271
574.4,1.87804609
574.45,1.88386199
574.5,1.88757245
574.55,1.88962916
574.6,1.8874973
574.65,1.87749145
574.7,1.86749564
574.75,1.85869326
574.8,1.85835364
574.85,1.8596443
574.9,1.85983357
574.95,1.8603862
575,1.86067147
575.05,1.85771243
575.1,1.85170135
575.15,1.84714212
575.2,1.83554123
575.25,1.82542982
575.3,1.80962933
575.35,1.79564419
575.4,1.78439977
575.45,1.77640535
575.5,1.77303014
575.55,1.77152982
575.6,1.77453633
575.65,1.77741945
575.7,1.7901088
575.75,1.80958246
575.8,1.83165925
575.85,1.85366262
575.9,1.86412496
575.95,1.86709394
576,1.86378523
576.05,1.856708
576.1,1.84687608
576.15,1.82875303
576.2,1.80909292
576.25,1.7953686
576.3,1.79063549
576.35,1.79509146
576.4,1.79788732
576.45,1.80553151
576.5,1.81482999
576.55,1.82584777
576.6,1.83372545
576.65,1.84188494
576.7,1.85790525
576.75,1.87441144
576.8,1.88451816
576.85,1.87911607
576.9,1.87053567
576.95,1.86515773
577,1.86410928
577.05,1.85993896
577.1,1.85333346
577.15,1.84814257
577.2,1.84508756
577.25,1.84502577
577.3,1.84355459
577.35,1.84240102
577.4,1.84190218
577.45,1.84395094
577.5,1.84367874
577.55,1.84472474
577.6,1.84723038
577.65,1.85121006
577.7,1.85315966
577.75,1.85134701
577.8,1.84980741
577.85,1.85027533
577.9,1.853041
577.95,1.84928941
578,1.84535878
578.05,1.8337901
578.1,1.82407468
578.15,1.81341823
578.2,1.80347837
578.25,1.7982748
578.3,1.79287024
578.35,1.7830577
578.4,1.76644413
578.45,1.75307672
578.5,1.74865102
578.55,1.75648456
578.6,1.77040994
578.65,1.77656067
578.7,1.78269879
578.75,1.78745088
578.8,1.79428967
578.85,1.80339511
578.9,1.81462447
578.95,1.82336996
579,1.82861002
579.05,1.8285878
579.1,1.82486311
579.15,1.82247054
579.2,1.8218592
579.25,1.81909334
579.3,1.8182906
579.35,1.81706861
579.4,1.81527056
579.45,1.8138949
579.5,1.81944138
579.55,1.83065686
579.6,1.84185111
579.65,1.84257672
579.7,1.83571327
579.75,1.83271114
579.8,1.8377879
579.85,1.84562095
579.9,1.84954702
579.95,1.84909307
580,1.8476526
580.05,1.84696784
580.1,1.84633835
580.15,1.84756453
580.2,1.85531065
580.25,1.86151627
580.3,1.86457738
580.35,1.86041203
580.4,1.85159187
580.45,1.84530926
580.5,1.83792552
580.55,1.83141543
580.6,1.82523396
580.65,1.81718164
580.7,1.81286645
580.75,1.8074804
580.8,1.80275602
580.85,1.80360292
580.9,1.80838467
580.95,1.81860287
581,1.82615182
581.05,1.83474332
581.1,1.8405525
581.15,1.84635128
581.2,1.85172145
581.25,1.85181458
581.3,1.85469667
581.35,1.85519075
581.4,1.85583083
581.45,1.85407159
581.5,1.84083213
581.55,1.8288442
581.6,1.81994157
581.65,1.81970011
581.7,1.82296518
581.75,1.82389781
581.8,1.82632951
581.85,1.83060703
581.9,1.83710189
581.95,1.84086987
582,1.84779775
582.05,1.85890977
582.1,1.86843326
582.15,1.87667991
582.2,1.87475381
582.25,1.86874931
582.3,1.86442345
582.35,1.86114188
582.4,1.86098032
582.45,1.86125338
582.5,1.86124392
582.55,1.86077818
582.6,1.86036162
582.65,1.8606428
582.7,1.86106236
582.75,1.86428146
582.8,1.86904897
582.85,1.87386892
582.9,1.87610677
582.95,1.87019776
583,1.86226895
583.05,1.85424195
583.1,1.85046788
583.15,1.85100799
583.2,1.85298078
583.25,1.85248014
583.3,1.85172466
583.35,1.84895855
583.4,1.84443425
583.45,1.84203874
583.5,1.8441402
583.55,1.85207982
583.6,1.86207205
583.65,1.86492137
583.7,1.86258873
583.75,1.85843773
583.8,1.85730372
583.85,1.85562247
583.9,1.85526373
583.95,1.85568285
584,1.85701837
584.05,1.86142161
584.1,1.86218855
584.15,1.86210051
584.2,1.86226499
584.25,1.86515044
584.3,1.86863161
584.35,1.8701881
584.4,1.87237549
584.45,1.87511666
584.5,1.87845588
584.55,1.87962784
584.6,1.87541656
584.65,1.8665003
584.7,1.85827306
584.75,1.85333227
584.8,1.85016714
584.85,1.85191693
584.9,1.85293017
584.95,1.85469612
585,1.8568221
585.05,1.8546727
585.1,1.85112929
585.15,1.84848711
585.2,1.84851863
585.25,1.8502424
585.3,1.8517073
585.35,1.85060887
585.4,1.84956623
585.45,1.8446961
585.5,1.83828783
585.55,1.82899769
585.6,1.80996124
585.65,1.79192112
585.7,1.77604708
585.75,1.77213993
585.8,1.77149111
585.85,1.76375249
585.9,1.75759154
585.95,1.75076536
586,1.75517706
586.05,1.75420531
586.1,1.74418958
586.15,1.74868406
586.2,1.75514923
586.25,1.77363327
586.3,1.78454672
586.35,1.79344889
586.4,1.80505748
586.45,1.8154039
586.5,1.8177241
586.55,1.81014527
586.6,1.79967951
586.65,1.79943189
586.7,1.80543025
586.75,1.81416554
586.8,1.81925538
586.85,1.81940307
586.9,1.8192974
586.95,1.81774822
587,1.81400855
587.05,1.81581041
587.1,1.81736681
587.15,1.82692738
587.2,1.83468001
587.25,1.83926012
587.3,1.84139257
587.35,1.84188131
587.4,1.8433587
587.45,1.84549508
587.5,1.84871304
587.55,1.85381944
587.6,1.85763391
587.65,1.86065342
587.7,1.86297852
587.75,1.8655528
587.8,1.87030009
587.85,1.87290073
587.9,1.87182153
587.95,1.86876865
588,1.86408802
588.05,1.86181723
588.1,1.85956935
588.15,1.86193645
588.2,1.86258854
588.25,1.854889
588.3,1.84957047
588.35,1.84360388
588.4,1.84650424
588.45,1.85027647
588.5,1.85517876
588.55,1.86031282
588.6,1.86268912
588.65,1.86403205
588.7,1.85731059
588.75,1.84833545
588.8,1.82466389
588.85,1.77114233
588.9,1.71034034
588.95,1.64974468
589,1.61332036
589.05,1.60485696
589.1,1.59418951
589.15,1.57816344
589.2,1.56270322
589.25,1.54982422
589.3,1.54482338
589.35,1.55177781
589.4,1.57570093
589.45,1.58309826
589.5,1.59755634
589.55,1.59689142
589.6,1.59446609
589.65,1.60340991
589.7,1.60943755
589.75,1.61446047
589.8,1.62025638
589.85,1.61689518
589.9,1.60787772
589.95,1.61198122
590,1.64569351
590.05,1.69063484
590.1,1.73659352
590.15,1.75881462
590.2,1.76351143
590.25,1.76489166
590.3,1.76978132
590.35,1.77224195
590.4,1.77082255
590.45,1.76592027
590.5,1.76114888
590.55,1.75928105
590.6,1.76261198
590.65,1.76658406
590.7,1.77009158
590.75,1.77426287
590.8,1.77761852
590.85,1.77535773
590.9,1.77562607
590.95,1.78060063
591,1.79180458
591.05,1.80350422
591.1,1.81205369
591.15,1.81385856
591.2,1.81329238
591.25,1.8022543
591.3,1.78699582
591.35,1.77502906
591.4,1.76952065
591.45,1.77582712
591.5,1.77320059
591.55,1.76713984
591.6,1.76225844
591.65,1.76520066
591.7,1.76694361
591.75,1.76209405
591.8,1.77220712
591.85,1.7861324
591.9,1.80130784
591.95,1.80969623
592,1.81091549
592.05,1.81546709
592.1,1.82253224
592.15,1.83076759
592.2,1.83197241
592.25,1.83267952
592.3,1.83215254
592.35,1.83181414
592.4,1.83174297
592.45,1.83342679
592.5,1.83590884
592.55,1.83112511
592.6,1.8241828
592.65,1.81250358
592.7,1.80325259
592.75,1.80163839
592.8,1.79861341
592.85,1.79030481
592.9,1.77636667
592.95,1.76603498
593,1.75934409
593.05,1.75848409
593.1,1.76356149
593.15,1.77188035
593.2,1.78458833
593.25,1.79566133
593.3,1.79464848
593.35,1.78497042
593.4,1.78230732
593.45,1.78946583
593.5,1.80291551
593.55,1.81353441
593.6,1.81310384
593.65,1.81081602
593.7,1.80915078
593.75,1.80781955
593.8,1.80489835
593.85,1.80757028
593.9,1.81367872
593.95,1.8199898
594,1.82440088
594.05,1.81944935
594.1,1.81389453
594.15,1.80991426
594.2,1.80805164
594.25,1.80727138
594.3,1.80700525
594.35,1.80642586
594.4,1.80680495
594.45,1.80739272
594.5,1.8082647
594.55,1.80979359
594.6,1.81209193
594.65,1.81479968
594.7,1.81094553
594.75,1.80427144
594.8,1.79468177
594.85,1.78782243
594.9,1.78900336
594.95,1.79024627
595,1.79034847
595.05,1.79098294
595.1,1.78761748
595.15,1.77753329
595.2,1.76494953
595.25,1.76196272
595.3,1.76835382
595.35,1.78345372
595.4,1.7944813
595.45,1.79960761
595.5,1.79511322
595.55,1.78627879
595.6,1.77767554
595.65,1.77109232
595.7,1.77764781
595.75,1.78683294
595.8,1.79704273
595.85,1.80124118
595.9,1.79928396
595.95,1.79652358
596,1.79150977
596.05,1.79074371
596.1,1.79454481
596.15,1.79988627
596.2,1.80866613
596.25,1.81158043
596.3,1.81314089
596.35,1.81495377
596.4,1.8145697
596.45,1.81107485
596.5,1.80924455
596.55,1.80843763
596.6,1.81119133
596.65,1.81464442
596.7,1.81692408
596.75,1.81873177
596.8,1.8200462
596.85,1.82148154
596.9,1.82150847
596.95,1.82279867
597,1.82807349
597.05,1.83368888
597.1,1.84022784
597.15,1.84384374
597.2,1.84569204
597.25,1.84666611
597.3,1.84685018
597.35,1.8404434
597.4,1.82640208
597.45,1.82086292
597.5,1.80520017
597.55,1.7917906
597.6,1.78245518
597.65,1.77459676
597.7,1.76438502
597.75,1.75994354
597.8,1.75546897
597.85,1.75324453
597.9,1.75953072
597.95,1.7714696
598,1.78532231
598.05,1.80384116
598.1,1.8152625
598.15,1.82340528
598.2,1.82759971
598.25,1.82752459
598.3,1.82580738
598.35,1.81824718
598.4,1.80891042
598.45,1.79885862
598.5,1.79250444
598.55,1.78602005
598.6,1.77689571
598.65,1.76812181
598.7,1.76115496
598.75,1.76101964
598.8,1.76248385
598.85,1.76744774
598.9,1.77658909
598.95,1.78336375
599,1.78503669
599.05,1.78155928
599.1,1.78122012
599.15,1.78534105
599.2,1.79169357
599.25,1.79419094
599.3,1.79270084
599.35,1.79125214
599.4,1.79055158
599.45,1.79053436
599.5,1.79256257
599.55,1.79277899
599.6,1.78937377
599.65,1.78408184
599.7,1.77731115
599.75,1.77628845
599.8,1.77859782
599.85,1.78171033
599.9,1.78390531
599.95,1.78445453
600,1.78467551
600.05,1.78654113
600.1,1.79341362
600.15,1.79719897
600.2,1.80017546
600.25,1.79939237
600.3,1.79700767
600.35,1.79688023
600.4,1.7934991
600.45,1.78990151
600.5,1.78642969
600.55,1.78317095
600.6,1.77936927
600.65,1.77309535
600.7,1.7670473
600.75,1.76018284
600.8,1.75569469
600.85,1.74894126
600.9,1.74625238
600.95,1.74788871
601,1.75118491
601.05,1.75538153
601.1,1.75681899
601.15,1.75610135
601.2,1.75530971
601.25,1.76006824
601.3,1.76717835
601.35,1.77464549
601.4,1.78139779
601.45,1.78131298
601.5,1.77380054
601.55,1.75945407
601.6,1.74569848
601.65,1.73541237
601.7,1.73806705
601.75,1.74636459
601.8,1.75265403
601.85,1.75315705
601.9,1.74457472
601.95,1.73332376
602,1.7216091
602.05,1.71921631
602.1,1.72338017
602.15,1.72881142
602.2,1.73428993
602.25,1.72825977
602.3,1.71800004
602.35,1.70855625
602.4,1.70802892
602.45,1.71719181
602.5,1.72740785
602.55,1.73596542
602.6,1.73712562
602.65,1.73763121
602.7,1.73745204
602.75,1.73938614
602.8,1.74420307
602.85,1.74463427
602.9,1.7430539
602.95,1.73762366
603,1.732475
603.05,1.73277475
603.1,1.73849798
603.15,1.7458235
603.2,1.75340448
603.25,1.7577979
603.3,1.75693775
603.35,1.75992894
603.4,1.76856658
603.45,1.77944874
603.5,1.78936674
603.55,1.79244224
603.6,1.79228141
603.65,1.79132805
603.7,1.79037004
603.75,1.78987093
603.8,1.79008404
603.85,1.79009495
603.9,1.79046169
603.95,1.79081212
604,1.79081003
604.05,1.79085197
604.1,1.79113838
604.15,1.79176426
604.2,1.79209107
604.25,1.79092733
604.3,1.78921825
604.35,1.78786055
604.4,1.78734303
604.45,1.78778485
604.5,1.7879526
604.55,1.78795691
604.6,1.78838381
604.65,1.78871484
604.7,1.78890772
604.75,1.78932603
604.8,1.79060642
604.85,1.79232769
604.9,1.79421894
604.95,1.79514799
605,1.79580468
605.05,1.79658987
605.1,1.79701063
605.15,1.7971309
605.2,1.79648103
605.25,1.79459909
605.3,1.79289132
605.35,1.79148698
605.4,1.79014649
605.45,1.78399263
605.5,1.77624435
605.55,1.76865455
605.6,1.76335216
605.65,1.76294733
605.7,1.76265331
605.75,1.76309207
605.8,1.7644053
605.85,1.76598544
605.9,1.76675496
605.95,1.76783462
606,1.77398209
606.05,1.78108133
606.1,1.78927032
606.15,1.79180817
606.2,1.79062693
606.25,1.78944383
606.3,1.78856594
606.35,1.78728856
606.4,1.77614664
606.45,1.76098182
606.5,1.7476672
606.55,1.73789007
606.6,1.73640438
606.65,1.73683441
606.7,1.73820186
606.75,1.7401049
606.8,1.74274825
606.85,1.74430967
606.9,1.74757728
606.95,1.76044692
607,1.77526831
607.05,1.7902684
607.1,1.79859082
607.15,1.79969064
607.2,1.80022359
607.25,1.80080028
607.3,1.80099408
607.35,1.80080832
607.4,1.80041103
607.45,1.79992303
607.5,1.79903106
607.55,1.79808898
607.6,1.79715084
607.65,1.79511363
607.7,1.78708486
607.75,1.77468837
607.8,1.76115992
607.85,1.75004403
607.9,1.74504739
607.95,1.74318485
608,1.74163196
608.05,1.74033524
608.1,1.73753712
608.15,1.73191493
608.2,1.72770669
608.25,1.72844125
608.3,1.73379838
608.35,1.7404224
608.4,1.74147518
608.45,1.73828523
608.5,1.73205251
608.55,1.72846147
608.6,1.72573179
608.65,1.72576688
608.7,1.72776652
608.75,1.73031552
608.8,1.73256527
608.85,1.73192907
608.9,1.73250278
608.95,1.73247122
609,1.7339536
609.05,1.73535231
609.1,1.73446115
609.15,1.73345556
609.2,1.73110121
609.25,1.72795091
609.3,1.72519044
609.35,1.7252466
609.4,1.72899362
609.45,1.73507347
609.5,1.73907855
609.55,1.73959767
609.6,1.73981773
609.65,1.73942663
609.7,1.74132879
609.75,1.74504911
609.8,1.74943252
609.85,1.7542545
609.9,1.75764692
609.95,1.7586193
610,1.75821088
610.05,1.75611161
610.1,1.74458693
610.15,1.72618614
610.2,1.70594073
610.25,1.69028099
610.3,1.68473022
610.35,1.68408043
610.4,1.6835604
610.45,1.68184187
610.5,1.67866292
610.55,1.67337067
610.6,1.66958569
610.65,1.67170332
610.7,1.68189793
610.75,1.69795654
610.8,1.71174914
610.85,1.71871668
610.9,1.72232349
610.95,1.72327088
611,1.72312793
611.05,1.72429084
611.1,1.72673373
611.15,1.73217472
611.2,1.74051805
611.25,1.74978767
611.3,1.75620872
611.35,1.76103762
611.4,1.76209917
611.45,1.75887713
611.5,1.75432316
611.55,1.74916141
611.6,1.74551586
611.65,1.74552341
611.7,1.7487317
611.75,1.75346165
611.8,1.75644938
611.85,1.75689387
611.9,1.75427307
611.95,1.75131736
612,1.75175887
612.05,1.74922414
612.1,1.74038663
612.15,1.73036189
612.2,1.71967568
612.25,1.71442378
612.3,1.71508236
612.35,1.71244871
612.4,1.7092532
612.45,1.7063778
612.5,1.70282653
612.55,1.7025434
612.6,1.70929269
612.65,1.71728961
612.7,1.72424583
612.75,1.7293637
612.8,1.72229214
612.85,1.71718151
612.9,1.71786509
612.95,1.72048466
613,1.7259012
613.05,1.72517788
613.1,1.72053864
613.15,1.71843566
613.2,1.72631734
613.25,1.73813553
613.3,1.75007062
613.35,1.76189526
613.4,1.76830668
613.45,1.77359192
613.5,1.76672064
613.55,1.74484288
613.6,1.71770768
613.65,1.68592392
613.7,1.66585966
613.75,1.65307716
613.8,1.6474753
613.85,1.64975126
613.9,1.65125844
613.95,1.65077638
614,1.64040212
614.05,1.63354106
614.1,1.6348937
614.15,1.65205315
614.2,1.68070921
614.25,1.70461769
614.3,1.71918913
614.35,1.71793774
614.4,1.70982333
614.45,1.69983002
614.5,1.69305512
614.55,1.69797817
614.6,1.7069472
614.65,1.71637303
614.7,1.72503421
614.75,1.72483813
614.8,1.71963207
614.85,1.71678111
614.9,1.71806374
614.95,1.72292739
615,1.73073817
615.05,1.73277911
615.1,1.73031842
615.15,1.73142312
615.2,1.73812448
615.25,1.74678047
615.3,1.75493472
615.35,1.75459306
615.4,1.74548505
615.45,1.73721386
615.5,1.72826508
615.55,1.72801854
615.6,1.73219883
615.65,1.73250149
615.7,1.73297841
615.75,1.72860325
615.8,1.72161336
615.85,1.72055178
615.9,1.72428188
615.95,1.72801578
616,1.72606652
616.05,1.7111881
616.1,1.68135387
616.15,1.65907085
616.2,1.63977662
616.25,1.62381161
616.3,1.61995139
616.35,1.61463652
616.4,1.60968849
616.45,1.60991169
616.5,1.60665001
616.55,1.60558621
616.6,1.62343008
616.65,1.64759261
616.7,1.67003981
616.75,1.68833993
616.8,1.68411617
616.85,1.66993381
616.9,1.65373355
616.95,1.63897027
617,1.63327423
617.05,1.6384059
617.1,1.6456105
617.15,1.64833595
617.2,1.64218302
617.25,1.6316056
617.3,1.62970581
617.35,1.63971622
617.4,1.65831787
617.45,1.67951447
617.5,1.69272781
617.55,1.69553025
617.6,1.6938459
617.65,1.68778982
617.7,1.684695
617.75,1.6909199
617.8,1.69755823
617.85,1.70067929
617.9,1.69832979
617.95,1.69645825
618,1.69623541
618.05,1.70168914
618.1,1.710736
618.15,1.71703577
618.2,1.72430976
618.25,1.72891628
618.3,1.73081281
618.35,1.7318222
618.4,1.73652758
618.45,1.7432356
618.5,1.74896614
618.55,1.75316087
618.6,1.75167673
618.65,1.74518374
618.7,1.73905322
618.75,1.73482836
618.8,1.73151399
618.85,1.73217169
618.9,1.73159368
618.95,1.72402482
619,1.70459378
619.05,1.68362236
619.1,1.66579594
619.15,1.65770216
619.2,1.66407609
619.25,1.66940923
619.3,1.67360764
619.35,1.6751154
619.4,1.67261472
619.45,1.66967972
619.5,1.67256777
619.55,1.68764709
619.6,1.70771379
619.65,1.72908527
619.7,1.74156484
619.75,1.74275433
619.8,1.74076865
619.85,1.73605619
619.9,1.72694165
619.95,1.71994629
620,1.71380183
620.05,1.71166724
620.1,1.71246223
620.15,1.71212536
620.2,1.71123387
620.25,1.71021949
620.3,1.71009397
620.35,1.70999177
620.4,1.71630303
620.45,1.72611018
620.5,1.73620246
620.55,1.74551593
620.6,1.74961035
620.65,1.75129445
620.7,1.75241963
620.75,1.75289769
620.8,1.75263857
620.85,1.75267234
620.9,1.75357988
620.95,1.75732112
621,1.76069633
621.05,1.76304818
621.1,1.76499155
621.15,1.76375076
621.2,1.75437442
621.25,1.74527172
621.3,1.7362373
621.35,1.72786612
621.4,1.72238758
621.45,1.7165097
621.5,1.70883488
621.55,1.70511709
621.6,1.70536671
621.65,1.70297702
621.7,1.70694733
621.75,1.71156393
621.8,1.71157609
621.85,1.71237972
621.9,1.70840925
621.95,1.70260616
622,1.699725
622.05,1.69740433
622.1,1.69425609
622.15,1.69172351
622.2,1.69042369
622.25,1.6879116
622.3,1.68915675
622.35,1.69470424
622.4,1.70266542
622.45,1.71546796
622.5,1.72372945
622.55,1.73032578
622.6,1.73808734
622.65,1.74327749
622.7,1.74767811
622.75,1.74695325
622.8,1.7413709
622.85,1.7353143
622.9,1.72374307
622.95,1.70404174
623,1.68817855
623.05,1.67461405
623.1,1.66629165
623.15,1.66179307
623.2,1.65652796
623.25,1.64917007
623.3,1.64979265
623.35,1.6557749
623.4,1.65822585
623.45,1.67027481
623.5,1.68580745
623.55,1.69818326
623.6,1.70435633
623.65,1.70679619
623.7,1.7031747
623.75,1.70151692
623.8,1.70723749
623.85,1.70311564
623.9,1.69256786
623.95,1.68223368
624,1.67522747
624.05,1.66982794
624.1,1.67433838
624.15,1.67982721
624.2,1.68143068
624.25,1.68079022
624.3,1.67095019
624.35,1.66000525
624.4,1.65162257
624.45,1.64936155
624.5,1.64546945
624.55,1.64178675
624.6,1.63259511
624.65,1.6210962
624.7,1.61860929
624.75,1.61718454
624.8,1.62824716
624.85,1.6456759
624.9,1.66279048
624.95,1.6776234
625,1.68985045
625.05,1.69976229
625.1,1.70156587
625.15,1.70422831
625.2,1.70012696
625.25,1.68377873
625.3,1.66915934
625.35,1.65360181
625.4,1.63914009
625.45,1.63308711
625.5,1.62461749
625.55,1.6138775
625.6,1.60251025
625.65,1.59983393
625.7,1.60238945
625.75,1.60263966
625.8,1.61459686
625.85,1.62498701
625.9,1.63896218
625.95,1.65220076
626,1.65368142
626.05,1.6578982
626.1,1.66199832
626.15,1.66965507
626.2,1.67913527
626.25,1.68377161
626.3,1.68986022
626.35,1.68999713
626.4,1.68388509
626.45,1.67634001
626.5,1.6704601
626.55,1.67205817
626.6,1.67558173
626.65,1.67665598
626.7,1.67458536
626.75,1.67207843
626.8,1.6704503
626.85,1.6653974
626.9,1.66623087
626.95,1.67026249
627,1.67319261
627.05,1.68067511
627.1,1.6810246
627.15,1.67884765
627.2,1.68008962
627.25,1.68150778
627.3,1.68331642
627.35,1.68400851
627.4,1.68789884
627.45,1.69378673
627.5,1.70093872
627.55,1.70990681
627.6,1.7136256
627.65,1.71618831
627.7,1.71802128
627.75,1.71747289
627.8,1.71530666
627.85,1.71118011
627.9,1.70226822
627.95,1.69155566
628,1.6839058
628.05,1.67764147
628.1,1.67535681
628.15,1.67510766
628.2,1.67393763
628.25,1.67323613
628.3,1.67325178
628.35,1.67469
628.4,1.67631722
628.45,1.68319371
628.5,1.69255108
628.55,1.70064759
628.6,1.70785268
628.65,1.71045246
628.7,1.71117132
628.75,1.71201338
628.8,1.7134374
628.85,1.7141102
628.9,1.71326423
628.95,1.70935027
629,1.70450024
629.05,1.70099829
629.1,1.69840965
629.15,1.69917888
629.2,1.70059887
629.25,1.70041062
629.3,1.70084303
629.35,1.70102924
629.4,1.70079459
629.45,1.70098028
629.5,1.70336659
629.55,1.70670856
629.6,1.70839268
